id,repo_id,number,html_url,agent,created_at,closed_at,merged_at,feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_changed_files,feature_additions,feature_deletions,feature_initial_commit_count,feature_initial_review_comment_count_api,feature_initial_issue_comment_count_api,feature_churn,feature_repo_stars,repo_language,feature_task_type,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,outcome_commit_detail_changed_files,outcome_commit_detail_additions,outcome_commit_detail_deletions,outcome_commit_detail_churn,outcome_followup_detail_changed_files,outcome_followup_detail_additions,outcome_followup_detail_deletions,outcome_followup_detail_churn,outcome_followup_detail_test_files,outcome_review_count,outcome_request_changes_count,outcome_human_review_count,outcome_inline_review_comment_count,outcome_issue_comment_count,outcome_commit_count,outcome_followup_commit_count,outcome_commit_detail_rows,outcome_timeline_event_count,outcome_related_issue_count,outcome_merged,outcome_resolution_hours,outcome_downstream_workload_raw,outcome_downstream_workload_log
3272397381,732061332,273,https://github.com/lxc/terraform-provider-incus/pull/273,Claude_Code,2025-07-29 07:03:08+00:00,,,55.0,1691.0,0.0,1.0,1.0,2.0,76.0,0.0,0.0,0.0,0.0,76.0,115.0,Go,fix,10.0,2.0,76.0,0.0,76.0,1.0,1.0,0.0,1.0,2.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,,1.0,0.6931471805599453
3272907868,842589907,182,https://github.com/FinAegis/core-banking-prototype-laravel/pull/182,Claude_Code,2025-07-29 09:37:27+00:00,2025-07-29 11:34:13+00:00,2025-07-29 11:34:13+00:00,79.0,2131.0,0.0,1.0,0.0,12.0,906.0,16.0,0.0,0.0,0.0,922.0,116.0,PHP,feat,10.0,12.0,906.0,16.0,922.0,8.0,4.0,0.0,0.0,16.0,2115.0,206.0,2321.0,15.0,1209.0,190.0,1399.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,37.0,5.0,0.0,1.0,1.9461111111111111,2.0,1.0986122886681098
3273233066,707764474,1037,https://github.com/tphakala/birdnet-go/pull/1037,Claude_Code,2025-07-29 11:21:11+00:00,2025-07-29 13:49:45+00:00,2025-07-29 13:49:45+00:00,91.0,5268.0,0.0,1.0,1.0,5.0,288.0,23.0,0.0,0.0,0.0,311.0,464.0,Go,feat,10.0,5.0,288.0,23.0,311.0,1.0,4.0,0.0,0.0,34.0,6964.0,1389.0,8353.0,33.0,6676.0,1366.0,8042.0,10.0,5.0,0.0,0.0,60.0,2.0,30.0,29.0,123.0,30.0,0.0,1.0,2.476111111111111,96.0,4.574710978503383
3273243547,586920414,5828,https://github.com/jdx/mise/pull/5828,Claude_Code,2025-07-29 11:24:35+00:00,2025-07-29 11:37:23+00:00,2025-07-29 11:37:23+00:00,70.0,465.0,0.0,0.0,0.0,1.0,17.0,2.0,0.0,0.0,0.0,19.0,17960.0,Rust,fix,10.0,1.0,17.0,2.0,19.0,0.0,1.0,0.0,0.0,1.0,17.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,0.21333333333333335,4.0,1.6094379124341003
3273580906,533917104,61007,https://github.com/wolfi-dev/os/pull/61007,Claude_Code,2025-07-29 13:05:00+00:00,2025-07-29 13:34:19+00:00,,59.0,598.0,0.0,0.0,1.0,2.0,30.0,18.0,0.0,0.0,0.0,48.0,1009.0,Shell,fix,9.0,2.0,30.0,18.0,48.0,0.0,1.0,0.0,0.0,2.0,30.0,18.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.4886111111111111,0.0,0.0
3273752719,995029641,512,https://github.com/ruvnet/claude-flow/pull/512,Claude_Code,2025-07-29 13:55:31+00:00,2025-07-29 15:29:02+00:00,2025-07-29 15:29:02+00:00,54.0,2506.0,0.0,1.0,0.0,104.0,34147.0,11.0,0.0,0.0,0.0,34158.0,4630.0,TypeScript,docs,10.0,104.0,34147.0,11.0,34158.0,96.0,8.0,0.0,20.0,121.0,45933.0,27615.0,73548.0,103.0,11786.0,27604.0,39390.0,22.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,207.0,8.0,0.0,1.0,1.5586111111111112,4.0,1.6094379124341003
3274038425,995029641,519,https://github.com/ruvnet/claude-flow/pull/519,Claude_Code,2025-07-29 15:17:16+00:00,2025-07-29 15:18:43+00:00,2025-07-29 15:18:42+00:00,66.0,1402.0,0.0,0.0,1.0,6.0,9.0,7.0,0.0,0.0,0.0,16.0,4630.0,TypeScript,fix,9.0,6.0,9.0,7.0,16.0,0.0,6.0,0.0,0.0,15.0,807.0,100.0,907.0,11.0,798.0,93.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,18.0,12.0,0.0,1.0,0.024166666666666666,5.0,1.791759469228055
3219102497,92974124,7692,https://github.com/pyvista/pyvista/pull/7692,Claude_Code,2025-07-10 12:10:30+00:00,2025-07-15 20:57:25+00:00,,34.0,919.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3211.0,Python,test,10.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,90.0,1789.0,2100.0,3889.0,90.0,1788.0,2099.0,3887.0,23.0,1.0,0.0,1.0,1.0,2.0,30.0,29.0,277.0,30.0,0.0,0.0,128.78194444444443,33.0,3.5263605246161616
3219880512,614765452,10340,https://github.com/Significant-Gravitas/AutoGPT/pull/10340,Claude_Code,2025-07-10 15:52:56+00:00,2025-07-18 03:20:54+00:00,2025-07-18 03:20:54+00:00,88.0,6203.0,0.0,1.0,1.0,8.0,1752.0,0.0,0.0,0.0,0.0,1752.0,177379.0,Python,feat,10.0,8.0,1752.0,0.0,1752.0,8.0,0.0,0.0,1.0,388.0,92019.0,29232.0,121251.0,388.0,90267.0,29232.0,119499.0,73.0,2.0,0.0,2.0,0.0,23.0,28.0,27.0,815.0,30.0,0.0,1.0,179.4661111111111,52.0,3.970291913552122
3220223180,756126820,86,https://github.com/Deep-Learning-Profiling-Tools/triton-viz/pull/86,Claude_Code,2025-07-10 18:07:19+00:00,2025-07-11 17:03:17+00:00,2025-07-11 17:03:16+00:00,31.0,1462.0,0.0,0.0,1.0,18.0,2728.0,550.0,0.0,0.0,0.0,3278.0,227.0,Python,fix,9.0,18.0,2728.0,550.0,3278.0,12.0,6.0,0.0,0.0,25.0,3047.0,697.0,3744.0,11.0,319.0,147.0,466.0,1.0,5.0,0.0,5.0,5.0,1.0,8.0,7.0,37.0,18.0,0.0,1.0,22.932777777777776,18.0,2.9444389791664403
3220367089,707764474,936,https://github.com/tphakala/birdnet-go/pull/936,Claude_Code,2025-07-10 19:01:53+00:00,2025-07-10 19:07:35+00:00,2025-07-10 19:07:35+00:00,38.0,2536.0,0.0,1.0,1.0,7.0,129.0,67.0,0.0,0.0,0.0,196.0,464.0,Go,fix,10.0,7.0,129.0,67.0,196.0,0.0,7.0,0.0,5.0,8.0,158.0,90.0,248.0,2.0,29.0,23.0,52.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,10.0,7.0,1.0,1.0,0.095,3.0,1.3862943611198906
3221520140,999285986,157,https://github.com/sugyan/claude-code-webui/pull/157,Claude_Code,2025-07-11 04:54:23+00:00,2025-07-11 04:57:44+00:00,2025-07-11 04:57:44+00:00,59.0,2216.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,367.0,TypeScript,fix,10.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,11.0,8.0,19.0,3.0,10.0,7.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,9.0,1.0,1.0,0.05583333333333333,2.0,1.0986122886681098
3222101465,839216423,2520,https://github.com/liam-hq/liam/pull/2520,Claude_Code,2025-07-11 08:45:31+00:00,2025-07-14 03:57:14+00:00,2025-07-14 03:57:13+00:00,79.0,1280.0,0.0,1.0,1.0,10.0,253.0,256.0,0.0,0.0,0.0,509.0,4194.0,TypeScript,refactor,9.0,10.0,253.0,256.0,509.0,0.0,9.0,1.0,3.0,12.0,255.0,260.0,515.0,3.0,2.0,4.0,6.0,0.0,12.0,0.0,10.0,12.0,6.0,3.0,2.0,13.0,30.0,0.0,1.0,67.19527777777778,32.0,3.4965075614664802
2876006908,314197645,3375,https://github.com/zenml-io/zenml/pull/3375,Claude_Code,2025-02-24 19:52:57+00:00,2025-04-20 19:47:42+00:00,,53.0,2716.0,0.0,1.0,1.0,2.0,278.0,36.0,0.0,0.0,0.0,314.0,4768.0,Python,feat,10.0,2.0,278.0,36.0,314.0,0.0,2.0,0.0,1.0,6.0,825.0,229.0,1054.0,6.0,547.0,193.0,740.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,6.0,15.0,15.0,1.0,0.0,1319.9125,10.0,2.3978952727983707
2876533575,212465715,3651,https://github.com/bufbuild/buf/pull/3651,Claude_Code,2025-02-25 00:48:56+00:00,2025-02-28 19:48:43+00:00,,49.0,896.0,0.0,1.0,1.0,1.0,62.0,1.0,0.0,0.0,0.0,63.0,10115.0,Go,fix,9.0,1.0,62.0,1.0,63.0,0.0,1.0,0.0,0.0,1.0,62.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,0.0,90.99638888888889,2.0,1.0986122886681098
2882576893,867337374,158,https://github.com/modelcontextprotocol/inspector/pull/158,Claude_Code,2025-02-26 19:15:09+00:00,2025-03-01 00:24:19+00:00,2025-03-01 00:24:19+00:00,44.0,1624.0,0.0,1.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,33.0,5353.0,TypeScript,docs,10.0,1.0,33.0,0.0,33.0,1.0,0.0,0.0,0.0,1.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,12.0,0.0,1.0,53.15277777777778,3.0,1.3862943611198906
2883083776,862578138,163,https://github.com/modelcontextprotocol/typescript-sdk/pull/163,Claude_Code,2025-02-27 00:12:26+00:00,2025-02-27 09:47:35+00:00,2025-02-27 09:47:35+00:00,40.0,1286.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,25.0,8910.0,TypeScript,docs,10.0,1.0,25.0,0.0,25.0,1.0,0.0,0.0,0.0,1.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,1.0,9.585833333333333,1.0,0.6931471805599453
2883609845,630707714,258,https://github.com/umputun/spot/pull/258,Claude_Code,2025-02-27 06:55:13+00:00,2025-02-27 06:59:34+00:00,2025-02-27 06:59:34+00:00,42.0,528.0,0.0,1.0,1.0,95.0,331256.0,312167.0,0.0,0.0,0.0,643423.0,451.0,Go,build,9.0,95.0,331256.0,312167.0,643423.0,3.0,89.0,2.0,1.0,95.0,331256.0,312167.0,643423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,95.0,6.0,0.0,1.0,0.0725,2.0,1.0986122886681098
2886171819,938717878,108,https://github.com/Wan-Video/Wan2.1/pull/108,Claude_Code,2025-02-28 04:36:11+00:00,2025-03-01 06:33:42+00:00,,59.0,571.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,13414.0,Python,fix,10.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,25.95861111111111,0.0,0.0
2888099084,129717717,16510,https://github.com/grafana/loki/pull/16510,Claude_Code,2025-02-28 21:35:36+00:00,2025-03-03 18:21:22+00:00,2025-03-03 18:21:22+00:00,43.0,1931.0,0.0,1.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,35.0,26100.0,Go,chore,10.0,1.0,35.0,0.0,35.0,1.0,0.0,0.0,0.0,1.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,1.0,68.76277777777777,1.0,0.6931471805599453
2888185420,514553345,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,Claude_Code,2025-02-28 22:44:18+00:00,2025-02-28 22:44:56+00:00,,25.0,971.0,0.0,0.0,1.0,10.0,62.0,37.0,0.0,0.0,0.0,99.0,10280.0,C++,feat,9.0,10.0,62.0,37.0,99.0,0.0,10.0,0.0,0.0,74.0,2455.0,1554.0,4009.0,74.0,2393.0,1517.0,3910.0,2.0,0.0,0.0,0.0,0.0,1.0,30.0,29.0,186.0,30.0,0.0,0.0,0.010555555555555556,30.0,3.4339872044851463
2888657232,938717878,126,https://github.com/Wan-Video/Wan2.1/pull/126,Claude_Code,2025-03-01 06:33:05+00:00,,,59.0,677.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,13414.0,Python,fix,10.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,,2.0,1.0986122886681098
2889835337,626117554,60,https://github.com/mrwadams/stride-gpt/pull/60,Claude_Code,2025-03-02 22:42:01+00:00,2025-03-02 22:43:53+00:00,,36.0,661.0,0.0,1.0,1.0,7.0,646.0,17.0,0.0,0.0,0.0,663.0,794.0,Python,feat,10.0,7.0,646.0,17.0,663.0,2.0,5.0,0.0,1.0,7.0,646.0,17.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,0.03111111111111111,0.0,0.0
2889875255,626117554,61,https://github.com/mrwadams/stride-gpt/pull/61,Claude_Code,2025-03-03 00:08:53+00:00,2025-03-06 21:05:07+00:00,,36.0,686.0,0.0,1.0,1.0,6.0,552.0,18.0,0.0,0.0,0.0,570.0,794.0,Python,feat,10.0,6.0,552.0,18.0,570.0,0.0,6.0,0.0,1.0,7.0,596.0,40.0,636.0,2.0,44.0,22.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,8.0,0.0,0.0,92.93722222222222,2.0,1.0986122886681098
2889940236,867812115,70,https://github.com/rishikanthc/Scriberr/pull/70,Claude_Code,2025-03-03 01:24:36+00:00,2025-03-05 14:57:34+00:00,2025-03-05 14:57:34+00:00,66.0,458.0,0.0,0.0,1.0,6.0,605.0,327.0,0.0,0.0,0.0,932.0,1030.0,Svelte,fix,10.0,6.0,605.0,327.0,932.0,1.0,5.0,0.0,0.0,6.0,605.0,327.0,932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,9.0,0.0,1.0,61.54944444444445,0.0,0.0
2889940415,867812115,71,https://github.com/rishikanthc/Scriberr/pull/71,Claude_Code,2025-03-03 01:24:48+00:00,2025-03-05 14:57:34+00:00,2025-03-05 14:57:34+00:00,40.0,547.0,0.0,0.0,0.0,7.0,1182.0,1117.0,0.0,0.0,0.0,2299.0,1030.0,Svelte,feat,10.0,7.0,1182.0,1117.0,2299.0,0.0,7.0,0.0,0.0,7.0,1182.0,1117.0,2299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,0.0,1.0,61.54611111111111,0.0,0.0
2892364501,707441527,1592,https://github.com/livekit/agents/pull/1592,Claude_Code,2025-03-03 21:33:32+00:00,,,51.0,560.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,39.0,6923.0,Python,feat,9.0,1.0,39.0,0.0,39.0,0.0,1.0,0.0,0.0,2.0,44.0,0.0,44.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0,,3.0,1.3862943611198906
2892443818,788961623,11,https://github.com/belladoreai/llama3-tokenizer-js/pull/11,Claude_Code,2025-03-03 22:15:41+00:00,2025-03-08 10:45:11+00:00,,71.0,418.0,0.0,0.0,0.0,1.0,145.0,25.0,0.0,0.0,0.0,170.0,115.0,JavaScript,feat,9.0,1.0,145.0,25.0,170.0,0.0,1.0,0.0,0.0,11.0,12525.0,39.0,12564.0,10.0,12380.0,14.0,12394.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,11.0,7.0,0.0,0.0,108.49166666666666,5.0,1.791759469228055
2894762370,653589102,1371,https://github.com/567-labs/instructor/pull/1371,Claude_Code,2025-03-04 16:03:56+00:00,2025-03-18 06:57:39+00:00,,29.0,1494.0,0.0,0.0,0.0,5.0,236.0,11.0,0.0,0.0,0.0,247.0,11095.0,Python,feat,10.0,5.0,236.0,11.0,247.0,1.0,4.0,0.0,0.0,5.0,236.0,11.0,247.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,8.0,0.0,0.0,326.8952777777778,2.0,1.0986122886681098
3246635062,965615190,341,https://github.com/bmadcode/BMAD-METHOD/pull/341,Claude_Code,2025-07-20 19:54:23+00:00,2025-07-20 20:13:10+00:00,,24.0,3729.0,0.0,1.0,1.0,24.0,2271.0,2.0,0.0,0.0,0.0,2273.0,6484.0,JavaScript,feat,10.0,24.0,2271.0,2.0,2273.0,21.0,3.0,0.0,0.0,184.0,99288.0,24311.0,123599.0,183.0,97017.0,24309.0,121326.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,251.0,13.0,0.0,0.0,0.31305555555555553,9.0,2.302585092994046
3246680171,25501620,386,https://github.com/numbagg/numbagg/pull/386,Claude_Code,2025-07-20 20:44:44+00:00,2025-07-20 20:47:58+00:00,2025-07-20 20:47:58+00:00,40.0,201.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,53.0,226.0,Python,docs,9.0,1.0,53.0,0.0,53.0,1.0,0.0,0.0,0.0,1.0,55.0,2.0,57.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,1.0,0.05388888888888889,1.0,0.6931471805599453
3246681942,25501620,387,https://github.com/numbagg/numbagg/pull/387,Claude_Code,2025-07-20 20:45:38+00:00,2025-07-20 21:41:12+00:00,2025-07-20 21:41:12+00:00,45.0,373.0,0.0,0.0,0.0,3.0,19.0,15.0,0.0,0.0,0.0,34.0,226.0,Python,build,9.0,3.0,19.0,15.0,34.0,1.0,2.0,0.0,0.0,6.0,94.0,86.0,180.0,3.0,75.0,71.0,146.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,7.0,0.0,1.0,0.9261111111111111,3.0,1.3862943611198906
3246684833,25501620,388,https://github.com/numbagg/numbagg/pull/388,Claude_Code,2025-07-20 20:48:50+00:00,2025-07-20 21:36:10+00:00,2025-07-20 21:36:10+00:00,58.0,1264.0,0.0,1.0,0.0,9.0,760.0,349.0,0.0,0.0,0.0,1109.0,226.0,Python,feat,9.0,9.0,760.0,349.0,1109.0,2.0,5.0,2.0,5.0,10.0,776.0,351.0,1127.0,1.0,16.0,2.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,11.0,6.0,0.0,1.0,0.7888888888888889,2.0,1.0986122886681098
3246764807,25501620,390,https://github.com/numbagg/numbagg/pull/390,Claude_Code,2025-07-20 23:05:04+00:00,2025-07-20 23:40:21+00:00,2025-07-20 23:40:21+00:00,39.0,432.0,0.0,0.0,0.0,6.0,1004.0,4.0,0.0,0.0,0.0,1008.0,226.0,Python,feat,9.0,6.0,1004.0,4.0,1008.0,3.0,3.0,0.0,3.0,6.0,1004.0,4.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,1.0,0.5880555555555556,0.0,0.0
3246796582,25501620,391,https://github.com/numbagg/numbagg/pull/391,Claude_Code,2025-07-20 23:54:15+00:00,2025-07-20 23:57:18+00:00,2025-07-20 23:57:18+00:00,46.0,559.0,0.0,1.0,0.0,3.0,49.0,73.0,0.0,0.0,0.0,122.0,226.0,Python,fix,9.0,3.0,49.0,73.0,122.0,0.0,3.0,0.0,1.0,3.0,49.0,73.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,0.050833333333333335,0.0,0.0
3262310380,36759907,713,https://github.com/graphistry/pygraphistry/pull/713,Claude_Code,2025-07-25 07:41:02+00:00,2025-07-28 07:42:25+00:00,,60.0,2734.0,0.0,1.0,0.0,13.0,113.0,93.0,0.0,0.0,0.0,206.0,2307.0,Python,refactor,10.0,13.0,113.0,93.0,206.0,0.0,9.0,0.0,7.0,14.0,8575.0,119.0,8694.0,4.0,8462.0,26.0,8488.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,17.0,9.0,0.0,0.0,72.02305555555556,3.0,1.3862943611198906
3262649320,694709543,514,https://github.com/livestorejs/livestore/pull/514,Claude_Code,2025-07-25 09:48:33+00:00,,,87.0,4256.0,0.0,1.0,1.0,3.0,540.0,6.0,0.0,0.0,0.0,546.0,2705.0,TypeScript,fix,10.0,3.0,540.0,6.0,546.0,2.0,1.0,0.0,1.0,37.0,1828.0,601.0,2429.0,36.0,1288.0,595.0,1883.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,52.0,15.0,1.0,0.0,,12.0,2.5649493574615367
3263199127,430564540,580,https://github.com/JuliaLang/JuliaSyntax.jl/pull/580,Claude_Code,2025-07-25 13:14:05+00:00,,,40.0,1741.0,0.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,15.0,286.0,Julia,fix,10.0,2.0,14.0,1.0,15.0,0.0,2.0,0.0,1.0,2.0,14.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,,8.0,2.1972245773362196
3263692368,100061716,32088,https://github.com/nrwl/nx/pull/32088,Claude_Code,2025-07-25 15:58:30+00:00,,,73.0,636.0,0.0,0.0,1.0,3.0,90.0,1.0,0.0,0.0,0.0,91.0,26524.0,TypeScript,fix,10.0,3.0,90.0,1.0,91.0,1.0,2.0,0.0,2.0,3.0,90.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,12.0,1.0,0.0,,2.0,1.0986122886681098
3263934382,715683924,1179,https://github.com/OpenAgentsInc/openagents/pull/1179,Claude_Code,2025-07-25 17:40:17+00:00,2025-07-25 18:31:51+00:00,2025-07-25 18:31:51+00:00,74.0,7069.0,0.0,1.0,1.0,8.0,1143.0,0.0,0.0,0.0,0.0,1143.0,261.0,TypeScript,feat,10.0,8.0,1143.0,0.0,1143.0,6.0,2.0,0.0,0.0,17.0,2180.0,50.0,2230.0,12.0,1037.0,50.0,1087.0,0.0,4.0,0.0,0.0,7.0,14.0,9.0,8.0,24.0,30.0,1.0,1.0,0.8594444444444445,33.0,3.5263605246161616
3098322647,120650407,6952,https://github.com/operator-framework/operator-sdk/pull/6952,Claude_Code,2025-05-28 19:12:52+00:00,2025-05-29 21:24:04+00:00,,51.0,3795.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,20.0,7471.0,Go,feat,10.0,1.0,20.0,0.0,20.0,0.0,1.0,0.0,0.0,1.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,1.0,1.0,0.0,1.0,26.0,0.0,0.0,26.186666666666667,41.0,3.7376696182833684
3098972655,100061716,31380,https://github.com/nrwl/nx/pull/31380,Claude_Code,2025-05-29 02:21:07+00:00,2025-05-30 22:14:12+00:00,2025-05-30 22:14:12+00:00,30.0,2712.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26524.0,TypeScript,chore,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,675.0,20.0,695.0,13.0,675.0,20.0,695.0,0.0,6.0,0.0,2.0,7.0,3.0,2.0,1.0,14.0,30.0,0.0,1.0,43.88472222222222,17.0,2.8903717578961645
3142181649,999285986,19,https://github.com/sugyan/claude-code-webui/pull/19,Claude_Code,2025-06-13 04:05:15+00:00,2025-06-13 14:14:33+00:00,2025-06-13 14:14:33+00:00,52.0,2727.0,0.0,1.0,1.0,2.0,170.0,2.0,0.0,0.0,0.0,172.0,367.0,TypeScript,feat,9.0,2.0,170.0,2.0,172.0,0.0,2.0,0.0,0.0,4.0,199.0,164.0,363.0,3.0,29.0,162.0,191.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,13.0,1.0,1.0,10.155,5.0,1.791759469228055
3142373237,997733277,5,https://github.com/dai-motoki/haconiwa/pull/5,Claude_Code,2025-06-13 06:06:11+00:00,2025-06-13 10:34:12+00:00,2025-06-13 10:34:12+00:00,74.0,1654.0,0.0,0.0,0.0,21.0,4886.0,0.0,0.0,0.0,0.0,4886.0,251.0,Python,feat,10.0,21.0,4886.0,0.0,4886.0,17.0,4.0,0.0,4.0,47.0,8031.0,68.0,8099.0,31.0,3145.0,68.0,3213.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,52.0,6.0,0.0,1.0,4.466944444444445,2.0,1.0986122886681098
3144015338,41870517,883,https://github.com/facebook/idb/pull/883,Claude_Code,2025-06-13 15:53:50+00:00,2025-06-13 16:53:04+00:00,,50.0,1755.0,0.0,0.0,1.0,2.0,166.0,0.0,0.0,0.0,0.0,166.0,4729.0,Objective-C,fix,10.0,2.0,166.0,0.0,166.0,1.0,1.0,0.0,0.0,153.0,11675.0,719.0,12394.0,152.0,11509.0,719.0,12228.0,12.0,0.0,0.0,0.0,0.0,1.0,30.0,29.0,217.0,30.0,0.0,0.0,0.9872222222222222,30.0,3.4339872044851463
3145238894,999285986,30,https://github.com/sugyan/claude-code-webui/pull/30,Claude_Code,2025-06-14 01:15:09+00:00,2025-06-14 01:23:43+00:00,,53.0,3328.0,0.0,1.0,1.0,1.0,68.0,20.0,0.0,0.0,0.0,88.0,367.0,TypeScript,feat,10.0,1.0,68.0,20.0,88.0,0.0,1.0,0.0,0.0,1.0,68.0,20.0,88.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.14277777777777778,1.0,0.6931471805599453
3145249026,999285986,31,https://github.com/sugyan/claude-code-webui/pull/31,Claude_Code,2025-06-14 01:25:30+00:00,2025-06-14 01:32:45+00:00,2025-06-14 01:32:44+00:00,43.0,3549.0,0.0,1.0,1.0,1.0,29.0,20.0,0.0,0.0,0.0,49.0,367.0,TypeScript,feat,10.0,1.0,29.0,20.0,49.0,0.0,1.0,0.0,0.0,1.0,36.0,22.0,58.0,1.0,7.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,10.0,0.0,1.0,0.12083333333333333,4.0,1.6094379124341003
